station_id,timestamp,attribution,flagged_by_rule,flagged_by_physics,flagged_by_neighbor,flagged_by_ml,flagged_by_temporal,confidence_%,trust_state,alert_priority,corrected_value,ml_explanation
ST07,2026-08-28 04:20:00,Possible tampering,False,False,True,False,False,57.4,CAUTION,MEDIUM - daily digest,"28.5°C to 30.5°C (estimated, not confirmed)",
ST01,2026-08-29 06:00:00,Possible tampering,False,False,True,False,False,57.3,CAUTION,MEDIUM - daily digest,"28.5°C to 30.5°C (estimated, not confirmed)",
ST01,2026-08-28 12:20:00,Possible tampering,False,False,True,False,False,57.3,CAUTION,MEDIUM - daily digest,"28.5°C to 30.5°C (estimated, not confirmed)",
ST04,2026-08-28 20:30:00,Possible tampering,False,False,True,False,False,57.3,CAUTION,MEDIUM - daily digest,"23.9°C to 25.9°C (estimated, not confirmed)",
ST06,2026-08-28 04:30:00,Possible tampering,False,False,True,False,False,57.3,CAUTION,MEDIUM - daily digest,"29.9°C to 31.9°C (estimated, not confirmed)",
ST07,2026-08-28 18:50:00,Possible tampering,False,False,True,False,False,57.3,CAUTION,MEDIUM - daily digest,"29.2°C to 31.2°C (estimated, not confirmed)",
ST07,2026-08-29 05:20:00,Possible tampering,False,False,True,False,False,57.3,CAUTION,MEDIUM - daily digest,"27.7°C to 29.7°C (estimated, not confirmed)",
ST08,2026-08-28 00:30:00,Possible tampering,False,False,True,False,False,57.3,CAUTION,MEDIUM - daily digest,"27.3°C to 29.3°C (estimated, not confirmed)",
ST09,2026-08-28 11:50:00,Possible tampering,False,False,True,False,False,57.3,CAUTION,MEDIUM - daily digest,"28.2°C to 30.2°C (estimated, not confirmed)",
ST10,2026-08-28 01:30:00,Possible tampering,False,False,True,False,False,57.3,CAUTION,MEDIUM - daily digest,"24.6°C to 26.6°C (estimated, not confirmed)",
ST04,2026-08-29 03:10:00,Possible tampering,False,False,True,False,False,57.2,CAUTION,MEDIUM - daily digest,"23.8°C to 25.8°C (estimated, not confirmed)",
ST04,2026-08-28 00:10:00,Possible tampering,False,False,True,False,False,57.2,CAUTION,MEDIUM - daily digest,"24.3°C to 26.3°C (estimated, not confirmed)",
ST05,2026-08-28 01:30:00,Possible tampering,False,False,True,False,False,57.1,CAUTION,MEDIUM - daily digest,"25.4°C to 27.4°C (estimated, not confirmed)",
ST08,2026-08-28 22:20:00,Possible tampering,False,False,True,False,False,57.1,CAUTION,MEDIUM - daily digest,"31.0°C to 33.0°C (estimated, not confirmed)",
ST08,2026-08-28 14:00:00,Possible tampering,False,False,True,False,False,57.1,CAUTION,MEDIUM - daily digest,"29.0°C to 31.0°C (estimated, not confirmed)",
ST01,2026-08-29 03:00:00,Possible tampering,False,False,True,False,False,57.0,CAUTION,MEDIUM - daily digest,"26.7°C to 28.7°C (estimated, not confirmed)",
ST09,2026-08-28 04:40:00,Possible tampering,False,False,True,False,False,57.0,CAUTION,MEDIUM - daily digest,"30.3°C to 32.3°C (estimated, not confirmed)",
ST10,2026-08-29 05:20:00,Possible tampering,False,False,True,False,False,57.0,CAUTION,MEDIUM - daily digest,"25.2°C to 27.2°C (estimated, not confirmed)",
ST10,2026-08-28 19:50:00,Possible tampering,False,False,True,False,False,51.4,CAUTION,MEDIUM - daily digest,"22.1°C to 41.0°C (estimated, not confirmed)",
ST02,2026-08-28 11:40:00,Possible tampering,False,False,True,False,False,50.5,CAUTION,MEDIUM - daily digest,"43.0% to 104.5% (estimated, not confirmed)",
ST01,2026-08-29 01:40:00,Sensor fault,True,False,False,False,False,50.0,CAUTION,MEDIUM - daily digest,,
ST02,2026-08-28 08:20:00,Sensor fault,True,False,False,False,False,50.0,CAUTION,MEDIUM - daily digest,,
ST05,2026-08-28 19:20:00,Sensor fault,True,False,False,False,False,50.0,CAUTION,MEDIUM - daily digest,,
ST05,2026-08-29 00:20:00,Sensor fault,True,False,False,False,False,50.0,CAUTION,MEDIUM - daily digest,,
ST06,2026-08-28 01:00:00,Sensor fault,True,False,False,False,False,50.0,CAUTION,MEDIUM - daily digest,,
ST07,2026-08-28 20:10:00,Sensor fault,True,False,False,False,False,50.0,CAUTION,MEDIUM - daily digest,,
ST07,2026-08-29 06:20:00,Sensor fault,True,False,False,False,False,50.0,CAUTION,MEDIUM - daily digest,,
ST09,2026-08-29 01:00:00,Sensor fault,True,False,False,False,False,50.0,CAUTION,MEDIUM - daily digest,,
ST01,2026-08-28 12:50:00,ML-detected anomaly (needs review),False,False,False,True,False,41.6,CAUTION,MEDIUM - daily digest,,"{'available': True, 'model': 'Isolation Forest', 'top_features': [{'feature': 'humidity', 'display_name': 'Humidity', 'contribution': -0.8205, 'abs_contribution': 0.8205, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'humidity_zscore', 'display_name': 'Humidity Zscore', 'contribution': -0.7179, 'abs_contribution': 0.7179, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'temp_humidity_ratio', 'display_name': 'Temp Humidity Ratio', 'contribution': -0.7157, 'abs_contribution': 0.7157, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'humidity_deviation', 'display_name': 'Humidity Deviation', 'contribution': -0.6546, 'abs_contribution': 0.6546, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'pressure_zscore', 'display_name': 'Pressure Zscore', 'contribution': -0.3863, 'abs_contribution': 0.3863, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'pressure', 'display_name': 'Pressure', 'contribution': -0.3525, 'abs_contribution': 0.3525, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'temperature_rate_of_change', 'display_name': 'Temperature Rate Of Change', 'contribution': -0.3272, 'abs_contribution': 0.3272, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'humidity_rate_of_change', 'display_name': 'Humidity Rate Of Change', 'contribution': -0.2834, 'abs_contribution': 0.2834, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'pressure_deviation', 'display_name': 'Pressure Deviation', 'contribution': -0.1534, 'abs_contribution': 0.1534, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'temperature_deviation', 'display_name': 'Temperature Deviation', 'contribution': -0.1234, 'abs_contribution': 0.1234, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'dew_point', 'display_name': 'Dew Point', 'contribution': 0.1009, 'abs_contribution': 0.1009, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'temperature_zscore', 'display_name': 'Temperature Zscore', 'contribution': -0.0855, 'abs_contribution': 0.0855, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'temperature', 'display_name': 'Temperature', 'contribution': -0.0635, 'abs_contribution': 0.0635, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'pressure_rate_of_change', 'display_name': 'Pressure Rate Of Change', 'contribution': 0.0235, 'abs_contribution': 0.0235, 'importance': 'LOW', 'direction': 'normal'}], 'summary': 'Humidity had the strongest contribution to the Isolation Forest decision.'}"
ST07,2026-08-29 08:30:00,ML-detected anomaly (needs review),False,False,False,True,False,39.6,CAUTION,MEDIUM - daily digest,,"{'available': True, 'model': 'Isolation Forest', 'top_features': [{'feature': 'pressure_zscore', 'display_name': 'Pressure Zscore', 'contribution': -0.8666, 'abs_contribution': 0.8666, 'importance': 'HIGH', 'direction': 'anomalous'}, {'feature': 'humidity_rate_of_change', 'display_name': 'Humidity Rate Of Change', 'contribution': -0.8, 'abs_contribution': 0.8, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'pressure', 'display_name': 'Pressure', 'contribution': -0.7262, 'abs_contribution': 0.7262, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'pressure_deviation', 'display_name': 'Pressure Deviation', 'contribution': -0.6644, 'abs_contribution': 0.6644, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'pressure_rate_of_change', 'display_name': 'Pressure Rate Of Change', 'contribution': -0.3108, 'abs_contribution': 0.3108, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'humidity_deviation', 'display_name': 'Humidity Deviation', 'contribution': -0.2287, 'abs_contribution': 0.2287, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'temperature_rate_of_change', 'display_name': 'Temperature Rate Of Change', 'contribution': -0.2243, 'abs_contribution': 0.2243, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'humidity_zscore', 'display_name': 'Humidity Zscore', 'contribution': -0.2149, 'abs_contribution': 0.2149, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'humidity', 'display_name': 'Humidity', 'contribution': -0.1395, 'abs_contribution': 0.1395, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'temperature_deviation', 'display_name': 'Temperature Deviation', 'contribution': -0.1168, 'abs_contribution': 0.1168, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'temperature', 'display_name': 'Temperature', 'contribution': 0.0837, 'abs_contribution': 0.0837, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'temp_humidity_ratio', 'display_name': 'Temp Humidity Ratio', 'contribution': -0.0712, 'abs_contribution': 0.0712, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'temperature_zscore', 'display_name': 'Temperature Zscore', 'contribution': 0.0457, 'abs_contribution': 0.0457, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'dew_point', 'display_name': 'Dew Point', 'contribution': -0.0276, 'abs_contribution': 0.0276, 'importance': 'LOW', 'direction': 'anomalous'}], 'summary': 'Pressure Zscore had the strongest contribution to the Isolation Forest decision.'}"
ST07,2026-08-29 00:20:00,ML-detected anomaly (needs review),False,False,False,True,False,39.5,CAUTION,MEDIUM - daily digest,,"{'available': True, 'model': 'Isolation Forest', 'top_features': [{'feature': 'temp_humidity_ratio', 'display_name': 'Temp Humidity Ratio', 'contribution': -0.8034, 'abs_contribution': 0.8034, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'humidity_zscore', 'display_name': 'Humidity Zscore', 'contribution': -0.7108, 'abs_contribution': 0.7108, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'humidity', 'display_name': 'Humidity', 'contribution': -0.6658, 'abs_contribution': 0.6658, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'humidity_rate_of_change', 'display_name': 'Humidity Rate Of Change', 'contribution': -0.6262, 'abs_contribution': 0.6262, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'humidity_deviation', 'display_name': 'Humidity Deviation', 'contribution': -0.5238, 'abs_contribution': 0.5238, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'pressure_zscore', 'display_name': 'Pressure Zscore', 'contribution': -0.441, 'abs_contribution': 0.441, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'pressure', 'display_name': 'Pressure', 'contribution': -0.3462, 'abs_contribution': 0.3462, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'pressure_deviation', 'display_name': 'Pressure Deviation', 'contribution': -0.2302, 'abs_contribution': 0.2302, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'temperature', 'display_name': 'Temperature', 'contribution': -0.1539, 'abs_contribution': 0.1539, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'dew_point', 'display_name': 'Dew Point', 'contribution': 0.1188, 'abs_contribution': 0.1188, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'temperature_zscore', 'display_name': 'Temperature Zscore', 'contribution': 0.1056, 'abs_contribution': 0.1056, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'pressure_rate_of_change', 'display_name': 'Pressure Rate Of Change', 'contribution': 0.0785, 'abs_contribution': 0.0785, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'temperature_rate_of_change', 'display_name': 'Temperature Rate Of Change', 'contribution': -0.0755, 'abs_contribution': 0.0755, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'temperature_deviation', 'display_name': 'Temperature Deviation', 'contribution': 0.0203, 'abs_contribution': 0.0203, 'importance': 'LOW', 'direction': 'normal'}], 'summary': 'Temp Humidity Ratio had the strongest contribution to the Isolation Forest decision.'}"
ST09,2026-08-28 10:00:00,ML-detected anomaly (needs review),False,False,False,True,False,39.2,CAUTION,MEDIUM - daily digest,,"{'available': True, 'model': 'Isolation Forest', 'top_features': [{'feature': 'humidity_rate_of_change', 'display_name': 'Humidity Rate Of Change', 'contribution': -1.002, 'abs_contribution': 1.002, 'importance': 'HIGH', 'direction': 'anomalous'}, {'feature': 'humidity_zscore', 'display_name': 'Humidity Zscore', 'contribution': -0.9403, 'abs_contribution': 0.9403, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'dew_point', 'display_name': 'Dew Point', 'contribution': -0.7716, 'abs_contribution': 0.7716, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'humidity_deviation', 'display_name': 'Humidity Deviation', 'contribution': -0.755, 'abs_contribution': 0.755, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'humidity', 'display_name': 'Humidity', 'contribution': -0.6959, 'abs_contribution': 0.6959, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'temp_humidity_ratio', 'display_name': 'Temp Humidity Ratio', 'contribution': -0.416, 'abs_contribution': 0.416, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'temperature', 'display_name': 'Temperature', 'contribution': -0.1442, 'abs_contribution': 0.1442, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'temperature_rate_of_change', 'display_name': 'Temperature Rate Of Change', 'contribution': 0.0956, 'abs_contribution': 0.0956, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'pressure_deviation', 'display_name': 'Pressure Deviation', 'contribution': 0.0764, 'abs_contribution': 0.0764, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'pressure_rate_of_change', 'display_name': 'Pressure Rate Of Change', 'contribution': 0.0742, 'abs_contribution': 0.0742, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'pressure', 'display_name': 'Pressure', 'contribution': 0.0725, 'abs_contribution': 0.0725, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'pressure_zscore', 'display_name': 'Pressure Zscore', 'contribution': 0.0692, 'abs_contribution': 0.0692, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'temperature_deviation', 'display_name': 'Temperature Deviation', 'contribution': 0.0646, 'abs_contribution': 0.0646, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'temperature_zscore', 'display_name': 'Temperature Zscore', 'contribution': 0.0579, 'abs_contribution': 0.0579, 'importance': 'LOW', 'direction': 'normal'}], 'summary': 'Humidity Rate Of Change had the strongest contribution to the Isolation Forest decision.'}"
ST09,2026-08-29 00:20:00,ML-detected anomaly (needs review),False,False,False,True,False,39.1,CAUTION,MEDIUM - daily digest,,"{'available': True, 'model': 'Isolation Forest', 'top_features': [{'feature': 'pressure_zscore', 'display_name': 'Pressure Zscore', 'contribution': -0.9461, 'abs_contribution': 0.9461, 'importance': 'HIGH', 'direction': 'anomalous'}, {'feature': 'temperature_zscore', 'display_name': 'Temperature Zscore', 'contribution': -0.8208, 'abs_contribution': 0.8208, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'pressure_deviation', 'display_name': 'Pressure Deviation', 'contribution': -0.6609, 'abs_contribution': 0.6609, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'pressure', 'display_name': 'Pressure', 'contribution': -0.6171, 'abs_contribution': 0.6171, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'temp_humidity_ratio', 'display_name': 'Temp Humidity Ratio', 'contribution': -0.4619, 'abs_contribution': 0.4619, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'temperature_deviation', 'display_name': 'Temperature Deviation', 'contribution': -0.372, 'abs_contribution': 0.372, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'temperature', 'display_name': 'Temperature', 'contribution': -0.3348, 'abs_contribution': 0.3348, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'dew_point', 'display_name': 'Dew Point', 'contribution': -0.1884, 'abs_contribution': 0.1884, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'humidity_rate_of_change', 'display_name': 'Humidity Rate Of Change', 'contribution': 0.1465, 'abs_contribution': 0.1465, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'temperature_rate_of_change', 'display_name': 'Temperature Rate Of Change', 'contribution': -0.0813, 'abs_contribution': 0.0813, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'pressure_rate_of_change', 'display_name': 'Pressure Rate Of Change', 'contribution': 0.0507, 'abs_contribution': 0.0507, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'humidity_zscore', 'display_name': 'Humidity Zscore', 'contribution': 0.0507, 'abs_contribution': 0.0507, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'humidity', 'display_name': 'Humidity', 'contribution': 0.0435, 'abs_contribution': 0.0435, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'humidity_deviation', 'display_name': 'Humidity Deviation', 'contribution': 0.0053, 'abs_contribution': 0.0053, 'importance': 'LOW', 'direction': 'normal'}], 'summary': 'Pressure Zscore had the strongest contribution to the Isolation Forest decision.'}"
ST01,2026-08-28 01:50:00,ML-detected anomaly (needs review),False,False,False,True,False,37.2,CAUTION,MEDIUM - daily digest,,"{'available': True, 'model': 'Isolation Forest', 'top_features': [{'feature': 'humidity_zscore', 'display_name': 'Humidity Zscore', 'contribution': -0.9177, 'abs_contribution': 0.9177, 'importance': 'HIGH', 'direction': 'anomalous'}, {'feature': 'humidity_deviation', 'display_name': 'Humidity Deviation', 'contribution': -0.9002, 'abs_contribution': 0.9002, 'importance': 'HIGH', 'direction': 'anomalous'}, {'feature': 'humidity', 'display_name': 'Humidity', 'contribution': -0.8617, 'abs_contribution': 0.8617, 'importance': 'HIGH', 'direction': 'anomalous'}, {'feature': 'dew_point', 'display_name': 'Dew Point', 'contribution': -0.372, 'abs_contribution': 0.372, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'pressure_deviation', 'display_name': 'Pressure Deviation', 'contribution': -0.233, 'abs_contribution': 0.233, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'humidity_rate_of_change', 'display_name': 'Humidity Rate Of Change', 'contribution': -0.2311, 'abs_contribution': 0.2311, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'temp_humidity_ratio', 'display_name': 'Temp Humidity Ratio', 'contribution': -0.1349, 'abs_contribution': 0.1349, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'pressure_rate_of_change', 'display_name': 'Pressure Rate Of Change', 'contribution': -0.1212, 'abs_contribution': 0.1212, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'pressure', 'display_name': 'Pressure', 'contribution': -0.1205, 'abs_contribution': 0.1205, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'temperature_deviation', 'display_name': 'Temperature Deviation', 'contribution': -0.1091, 'abs_contribution': 0.1091, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'temperature_rate_of_change', 'display_name': 'Temperature Rate Of Change', 'contribution': 0.0488, 'abs_contribution': 0.0488, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'temperature', 'display_name': 'Temperature', 'contribution': 0.0388, 'abs_contribution': 0.0388, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'pressure_zscore', 'display_name': 'Pressure Zscore', 'contribution': 0.0118, 'abs_contribution': 0.0118, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'temperature_zscore', 'display_name': 'Temperature Zscore', 'contribution': -0.0102, 'abs_contribution': 0.0102, 'importance': 'LOW', 'direction': 'anomalous'}], 'summary': 'Humidity Zscore had the strongest contribution to the Isolation Forest decision.'}"
ST09,2026-08-28 08:20:00,ML-detected anomaly (needs review),False,False,False,True,False,36.6,CAUTION,MEDIUM - daily digest,,"{'available': True, 'model': 'Isolation Forest', 'top_features': [{'feature': 'pressure_zscore', 'display_name': 'Pressure Zscore', 'contribution': -0.7971, 'abs_contribution': 0.7971, 'importance': 'HIGH', 'direction': 'anomalous'}, {'feature': 'pressure', 'display_name': 'Pressure', 'contribution': -0.6042, 'abs_contribution': 0.6042, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'pressure_deviation', 'display_name': 'Pressure Deviation', 'contribution': -0.5856, 'abs_contribution': 0.5856, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'temp_humidity_ratio', 'display_name': 'Temp Humidity Ratio', 'contribution': -0.4985, 'abs_contribution': 0.4985, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'pressure_rate_of_change', 'display_name': 'Pressure Rate Of Change', 'contribution': -0.3873, 'abs_contribution': 0.3873, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'humidity_zscore', 'display_name': 'Humidity Zscore', 'contribution': -0.208, 'abs_contribution': 0.208, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'humidity_deviation', 'display_name': 'Humidity Deviation', 'contribution': -0.1812, 'abs_contribution': 0.1812, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'temperature_deviation', 'display_name': 'Temperature Deviation', 'contribution': -0.1717, 'abs_contribution': 0.1717, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'temperature', 'display_name': 'Temperature', 'contribution': -0.1512, 'abs_contribution': 0.1512, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'humidity', 'display_name': 'Humidity', 'contribution': -0.1447, 'abs_contribution': 0.1447, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'temperature_zscore', 'display_name': 'Temperature Zscore', 'contribution': -0.0784, 'abs_contribution': 0.0784, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'dew_point', 'display_name': 'Dew Point', 'contribution': 0.0565, 'abs_contribution': 0.0565, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'humidity_rate_of_change', 'display_name': 'Humidity Rate Of Change', 'contribution': -0.0565, 'abs_contribution': 0.0565, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'temperature_rate_of_change', 'display_name': 'Temperature Rate Of Change', 'contribution': -0.0129, 'abs_contribution': 0.0129, 'importance': 'LOW', 'direction': 'anomalous'}], 'summary': 'Pressure Zscore had the strongest contribution to the Isolation Forest decision.'}"
ST04,2026-08-28 10:00:00,ML-detected anomaly (needs review),False,False,False,True,False,36.5,CAUTION,MEDIUM - daily digest,,"{'available': True, 'model': 'Isolation Forest', 'top_features': [{'feature': 'temp_humidity_ratio', 'display_name': 'Temp Humidity Ratio', 'contribution': -1.1396, 'abs_contribution': 1.1396, 'importance': 'HIGH', 'direction': 'anomalous'}, {'feature': 'humidity_zscore', 'display_name': 'Humidity Zscore', 'contribution': -0.9311, 'abs_contribution': 0.9311, 'importance': 'HIGH', 'direction': 'anomalous'}, {'feature': 'humidity', 'display_name': 'Humidity', 'contribution': -0.8945, 'abs_contribution': 0.8945, 'importance': 'HIGH', 'direction': 'anomalous'}, {'feature': 'humidity_deviation', 'display_name': 'Humidity Deviation', 'contribution': -0.6444, 'abs_contribution': 0.6444, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'humidity_rate_of_change', 'display_name': 'Humidity Rate Of Change', 'contribution': -0.4506, 'abs_contribution': 0.4506, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'pressure', 'display_name': 'Pressure', 'contribution': 0.0926, 'abs_contribution': 0.0926, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'temperature_deviation', 'display_name': 'Temperature Deviation', 'contribution': 0.0799, 'abs_contribution': 0.0799, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'pressure_rate_of_change', 'display_name': 'Pressure Rate Of Change', 'contribution': 0.0796, 'abs_contribution': 0.0796, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'dew_point', 'display_name': 'Dew Point', 'contribution': -0.0587, 'abs_contribution': 0.0587, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'temperature_rate_of_change', 'display_name': 'Temperature Rate Of Change', 'contribution': 0.0487, 'abs_contribution': 0.0487, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'temperature', 'display_name': 'Temperature', 'contribution': -0.0467, 'abs_contribution': 0.0467, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'temperature_zscore', 'display_name': 'Temperature Zscore', 'contribution': 0.0255, 'abs_contribution': 0.0255, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'pressure_deviation', 'display_name': 'Pressure Deviation', 'contribution': 0.0239, 'abs_contribution': 0.0239, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'pressure_zscore', 'display_name': 'Pressure Zscore', 'contribution': 0.0028, 'abs_contribution': 0.0028, 'importance': 'LOW', 'direction': 'normal'}], 'summary': 'Temp Humidity Ratio had the strongest contribution to the Isolation Forest decision.'}"
ST10,2026-08-28 11:00:00,ML-detected anomaly (needs review),False,False,False,True,False,36.2,CAUTION,MEDIUM - daily digest,,"{'available': True, 'model': 'Isolation Forest', 'top_features': [{'feature': 'humidity_rate_of_change', 'display_name': 'Humidity Rate Of Change', 'contribution': -0.9612, 'abs_contribution': 0.9612, 'importance': 'HIGH', 'direction': 'anomalous'}, {'feature': 'humidity_zscore', 'display_name': 'Humidity Zscore', 'contribution': -0.8199, 'abs_contribution': 0.8199, 'importance': 'HIGH', 'direction': 'anomalous'}, {'feature': 'temp_humidity_ratio', 'display_name': 'Temp Humidity Ratio', 'contribution': -0.5934, 'abs_contribution': 0.5934, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'humidity', 'display_name': 'Humidity', 'contribution': -0.5676, 'abs_contribution': 0.5676, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'humidity_deviation', 'display_name': 'Humidity Deviation', 'contribution': -0.5403, 'abs_contribution': 0.5403, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'dew_point', 'display_name': 'Dew Point', 'contribution': -0.2838, 'abs_contribution': 0.2838, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'pressure_rate_of_change', 'display_name': 'Pressure Rate Of Change', 'contribution': -0.1565, 'abs_contribution': 0.1565, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'temperature_zscore', 'display_name': 'Temperature Zscore', 'contribution': 0.1232, 'abs_contribution': 0.1232, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'pressure', 'display_name': 'Pressure', 'contribution': -0.1139, 'abs_contribution': 0.1139, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'temperature', 'display_name': 'Temperature', 'contribution': 0.1124, 'abs_contribution': 0.1124, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'pressure_deviation', 'display_name': 'Pressure Deviation', 'contribution': -0.0826, 'abs_contribution': 0.0826, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'pressure_zscore', 'display_name': 'Pressure Zscore', 'contribution': 0.0524, 'abs_contribution': 0.0524, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'temperature_rate_of_change', 'display_name': 'Temperature Rate Of Change', 'contribution': 0.0428, 'abs_contribution': 0.0428, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'temperature_deviation', 'display_name': 'Temperature Deviation', 'contribution': 0.0197, 'abs_contribution': 0.0197, 'importance': 'LOW', 'direction': 'normal'}], 'summary': 'Humidity Rate Of Change had the strongest contribution to the Isolation Forest decision.'}"
